date,region,category,channel,units_sold,unit_price,revenue,month,month_name,quarter,weekday,is_weekend
2025-09-08,South,Sports,In-Store,4,51.31,205.24,9,Sep,3,Monday,False
2025-01-14,North,Clothing,Online,5,50.7,253.5,1,Jan,1,Tuesday,False
2025-11-29,West,Home & Kitchen,Online,3,85.93,257.79,11,Nov,4,Saturday,True
2025-07-22,East,Sports,In-Store,7,56.14,392.98,7,Jul,3,Tuesday,False
2025-04-23,North,Clothing,Online,6,48.09,288.54,4,Apr,2,Wednesday,False
2025-02-13,South,Electronics,Online,1,243.6,243.6,2,Feb,1,Thursday,False
2025-11-08,West,Electronics,In-Store,7,297.38,2081.66,11,Nov,4,Saturday,True
2025-08-19,West,Electronics,Online,6,306.72,1840.32,8,Aug,3,Tuesday,False
2025-01-21,East,Clothing,Online,6,52.3,313.8,1,Jan,1,Tuesday,False
2025-03-25,South,Home & Kitchen,Online,6,90.0,540.0,3,Mar,1,Tuesday,False
2025-05-20,North,Electronics,Online,7,290.19,2031.33,5,May,2,Tuesday,False
2025-09-27,South,Electronics,Online,7,226.91,1588.37,9,Sep,3,Saturday,True
2025-03-02,West,Home & Kitchen,In-Store,4,84.87,339.48,3,Mar,1,Sunday,True
2025-04-05,East,Home & Kitchen,In-Store,6,91.09,546.54,4,Apr,2,Saturday,True
2025-09-07,East,Home & Kitchen,In-Store,6,99.36,596.16,9,Sep,3,Sunday,True
2025-05-21,West,Home & Kitchen,Online,6,87.5,525.0,5,May,2,Wednesday,False
2025-09-11,West,Electronics,In-Store,1,243.84,243.84,9,Sep,3,Thursday,False
2025-08-16,West,Electronics,Online,7,242.85,1699.95,8,Aug,3,Saturday,True
2025-06-28,South,Sports,In-Store,2,64.85,129.7,6,Jun,2,Saturday,True
2025-11-14,North,Electronics,In-Store,6,246.42,1478.52,11,Nov,4,Friday,False
2025-03-09,South,Home & Kitchen,In-Store,2,78.91,157.82,3,Mar,1,Sunday,True
2025-09-09,East,Clothing,Online,2,55.42,110.84,9,Sep,3,Tuesday,False
2025-03-30,North,Sports,Online,6,61.21,367.26,3,Mar,1,Sunday,True
2025-12-09,North,Home & Kitchen,Online,6,70.55,423.3,12,Dec,4,Tuesday,False
2025-01-20,North,Home & Kitchen,Online,6,90.0,540.0,1,Jan,1,Monday,False
2025-06-22,East,Sports,In-Store,2,64.28,128.56,6,Jun,2,Sunday,True
2025-09-13,West,Home & Kitchen,Online,4,90.02,360.08,9,Sep,3,Saturday,True
2025-09-30,East,Electronics,Online,5,268.37,1341.85,9,Sep,3,Tuesday,False
2025-09-29,East,Clothing,Online,1,44.98,44.98,9,Sep,3,Monday,False
2025-06-29,South,Electronics,Online,4,284.99,1139.96,6,Jun,2,Sunday,True
2025-05-01,East,Home & Kitchen,Online,1,80.87,80.87,5,May,2,Thursday,False
2025-11-11,North,Home & Kitchen,Online,6,82.67,496.02,11,Nov,4,Tuesday,False
2025-03-24,North,Beauty,Online,6,26.75,160.5,3,Mar,1,Monday,False
2025-12-19,South,Electronics,In-Store,3,291.98,875.94,12,Dec,4,Friday,False
2025-03-28,West,Clothing,Online,1,47.39,47.39,3,Mar,1,Friday,False
2025-09-05,South,Clothing,Online,7,44.52,311.64,9,Sep,3,Friday,False
2025-01-26,South,Clothing,In-Store,4,47.62,190.48,1,Jan,1,Sunday,True
2025-11-02,West,Home & Kitchen,In-Store,4,74.77,299.08,11,Nov,4,Sunday,True
2025-08-12,South,Clothing,In-Store,2,45.76,91.52,8,Aug,3,Tuesday,False
2025-09-22,East,Clothing,Online,4,55.41,221.64,9,Sep,3,Monday,False
2025-02-03,West,Sports,Online,2,71.15,142.3,2,Feb,1,Monday,False
2025-06-17,East,Electronics,Online,6,283.61,1701.66,6,Jun,2,Tuesday,False
2025-02-15,East,Home & Kitchen,In-Store,7,80.57,563.99,2,Feb,1,Saturday,True
2025-01-16,West,Clothing,Online,5,55.0,275.0,1,Jan,1,Thursday,False
2025-09-22,East,Sports,In-Store,5,53.57,267.85,9,Sep,3,Monday,False
2025-11-16,West,Home & Kitchen,In-Store,7,69.44,486.08,11,Nov,4,Sunday,True
2025-12-19,North,Home & Kitchen,In-Store,5,78.59,392.95,12,Dec,4,Friday,False
2025-07-12,East,Clothing,Online,5,53.62,268.1,7,Jul,3,Saturday,True
2025-12-18,East,Home & Kitchen,Online,2,71.27,142.54,12,Dec,4,Thursday,False
2025-06-01,West,Clothing,In-Store,4,54.65,218.6,6,Jun,2,Sunday,True
2025-05-30,West,Sports,Online,7,58.78,411.46,5,May,2,Friday,False
2025-10-25,East,Electronics,Online,1,292.47,292.47,10,Oct,4,Saturday,True
2025-11-22,North,Clothing,Online,2,47.75,95.5,11,Nov,4,Saturday,True
2025-04-13,East,Clothing,Online,6,45.49,272.94,4,Apr,2,Sunday,True
2025-05-16,East,Sports,In-Store,6,61.27,367.62,5,May,2,Friday,False
2025-06-16,North,Beauty,In-Store,3,30.49,91.47,6,Jun,2,Monday,False
2025-12-12,West,Beauty,Online,4,34.45,137.8,12,Dec,4,Friday,False
2025-11-04,South,Sports,Online,2,62.4,124.8,11,Nov,4,Tuesday,False
2025-10-31,North,Clothing,In-Store,2,41.82,83.64,10,Oct,4,Friday,False
2025-03-10,South,Clothing,In-Store,3,45.81,137.43,3,Mar,1,Monday,False
2025-12-27,North,Clothing,Online,1,41.59,41.59,12,Dec,4,Saturday,True
2025-06-11,South,Sports,Online,4,54.03,216.12,6,Jun,2,Wednesday,False
2025-06-19,East,Home & Kitchen,In-Store,5,85.82,429.1,6,Jun,2,Thursday,False
2025-10-02,South,Clothing,In-Store,5,43.24,216.2,10,Oct,4,Thursday,False
2025-04-17,West,Electronics,Online,7,256.34,1794.38,4,Apr,2,Thursday,False
2025-01-24,West,Sports,Online,4,55.8,223.2,1,Jan,1,Friday,False
2025-08-06,East,Sports,Online,3,61.3,183.9,8,Aug,3,Wednesday,False
2025-12-27,South,Electronics,In-Store,1,284.59,284.59,12,Dec,4,Saturday,True
2025-04-25,North,Electronics,In-Store,1,295.68,295.68,4,Apr,2,Friday,False
2025-09-17,West,Home & Kitchen,In-Store,1,94.79,94.79,9,Sep,3,Wednesday,False
2025-06-04,West,Home & Kitchen,In-Store,3,84.18,252.54,6,Jun,2,Wednesday,False
2025-03-15,East,Sports,Online,6,73.39,440.34,3,Mar,1,Saturday,True
2025-04-20,South,Home & Kitchen,In-Store,3,86.66,259.98,4,Apr,2,Sunday,True
2025-11-21,South,Beauty,Online,3,33.08,99.24,11,Nov,4,Friday,False
2025-04-22,South,Clothing,In-Store,6,40.54,243.24,4,Apr,2,Tuesday,False
2025-07-09,South,Home & Kitchen,Online,4,96.78,387.12,7,Jul,3,Wednesday,False
2025-05-27,East,Clothing,In-Store,4,42.86,171.44,5,May,2,Tuesday,False
2025-12-28,East,Electronics,In-Store,3,285.95,857.85,12,Dec,4,Sunday,True
2025-04-17,West,Electronics,Online,4,225.15,900.6,4,Apr,2,Thursday,False
2025-08-24,West,Electronics,In-Store,7,282.89,1980.23,8,Aug,3,Sunday,True
2025-05-26,East,Clothing,Online,5,47.87,239.35,5,May,2,Monday,False
2025-12-13,West,Clothing,In-Store,7,43.72,306.04,12,Dec,4,Saturday,True
2025-01-30,East,Sports,Online,3,69.6,208.8,1,Jan,1,Thursday,False
2025-08-03,North,Clothing,In-Store,7,41.47,290.29,8,Aug,3,Sunday,True
2025-05-08,East,Electronics,Online,2,241.42,482.84,5,May,2,Thursday,False
2025-03-13,North,Sports,Online,6,68.27,409.62,3,Mar,1,Thursday,False
2025-04-15,West,Electronics,Online,7,312.17,2185.19,4,Apr,2,Tuesday,False
2025-12-02,North,Clothing,In-Store,6,47.455,284.73,12,Dec,4,Tuesday,False
2025-01-10,North,Home & Kitchen,Online,4,82.96,331.84,1,Jan,1,Friday,False
2025-09-12,West,Sports,In-Store,7,63.92,447.44,9,Sep,3,Friday,False
2025-10-04,West,Beauty,In-Store,5,25.71,128.55,10,Oct,4,Saturday,True
2025-03-08,West,Electronics,Online,1,262.01,262.01,3,Mar,1,Saturday,True
2025-01-27,East,Clothing,In-Store,2,47.13,94.26,1,Jan,1,Monday,False
2025-10-05,North,Clothing,Online,5,44.55,222.75,10,Oct,4,Sunday,True
2025-01-01,North,Beauty,Online,3,35.16,105.48,1,Jan,1,Wednesday,False
2025-12-03,West,Home & Kitchen,In-Store,2,87.72,175.44,12,Dec,4,Wednesday,False
2025-09-29,South,Beauty,Online,6,36.81,220.86,9,Sep,3,Monday,False
2025-03-11,East,Electronics,Online,7,282.07,1974.49,3,Mar,1,Tuesday,False
2025-04-22,North,Clothing,In-Store,1,44.89,44.89,4,Apr,2,Tuesday,False
2025-08-09,West,Electronics,Online,6,258.6,1551.6,8,Aug,3,Saturday,True
2025-05-12,West,Clothing,In-Store,3,39.3,117.9,5,May,2,Monday,False
2025-06-20,East,Sports,In-Store,5,60.51,302.55,6,Jun,2,Friday,False
2025-02-20,West,Home & Kitchen,Online,7,74.45,521.15,2,Feb,1,Thursday,False
2025-06-05,North,Sports,In-Store,4,55.31,221.24,6,Jun,2,Thursday,False
2025-09-07,North,Electronics,Online,1,254.42,254.42,9,Sep,3,Sunday,True
2025-06-01,West,Electronics,Online,7,293.4,2053.8,6,Jun,2,Sunday,True
2025-02-22,West,Home & Kitchen,Online,7,74.14,518.98,2,Feb,1,Saturday,True
2025-04-14,North,Sports,Online,4,67.69,270.76,4,Apr,2,Monday,False
2025-04-20,East,Sports,Online,1,55.28,55.28,4,Apr,2,Sunday,True
2025-05-17,East,Home & Kitchen,Online,7,96.05,672.35,5,May,2,Saturday,True
2025-07-19,West,Electronics,Online,7,263.34,1843.38,7,Jul,3,Saturday,True
2025-09-11,North,Home & Kitchen,Online,6,77.16,462.96,9,Sep,3,Thursday,False
2025-05-06,East,Clothing,Online,7,38.66,270.62,5,May,2,Tuesday,False
2025-09-16,East,Sports,Online,7,55.01,385.07,9,Sep,3,Tuesday,False
2025-12-16,South,Electronics,Online,7,263.34,1843.38,12,Dec,4,Tuesday,False
2025-12-11,South,Home & Kitchen,In-Store,2,77.77,155.54,12,Dec,4,Thursday,False
2025-02-17,North,Home & Kitchen,In-Store,6,84.88,509.28,2,Feb,1,Monday,False
2025-10-28,East,Beauty,Online,7,30.0,210.0,10,Oct,4,Tuesday,False
2025-09-26,South,Electronics,In-Store,5,296.92,1484.6,9,Sep,3,Friday,False
2025-11-10,West,Sports,In-Store,7,59.5,416.5,11,Nov,4,Monday,False
2025-07-04,East,Beauty,Online,6,34.21,205.26,7,Jul,3,Friday,False
2025-10-31,West,Electronics,In-Store,6,251.08,1506.48,10,Oct,4,Friday,False
2025-07-10,South,Electronics,In-Store,5,216.96,1084.8,7,Jul,3,Thursday,False
2025-04-15,West,Home & Kitchen,Online,4,93.37,373.48,4,Apr,2,Tuesday,False
2025-09-21,West,Electronics,Online,4,263.34,1053.36,9,Sep,3,Sunday,True
2025-09-23,North,Sports,Online,1,59.2,59.2,9,Sep,3,Tuesday,False
2025-08-22,South,Electronics,In-Store,4,258.26,1033.04,8,Aug,3,Friday,False
2025-01-09,South,Beauty,In-Store,5,35.52,177.6,1,Jan,1,Thursday,False
2025-01-16,South,Home & Kitchen,Online,1,74.62,74.62,1,Jan,1,Thursday,False
2025-08-18,East,Sports,In-Store,3,52.87,158.61,8,Aug,3,Monday,False
2025-12-04,North,Home & Kitchen,In-Store,4,87.65,350.6,12,Dec,4,Thursday,False
2025-10-31,East,Electronics,Online,6,231.13,1386.78,10,Oct,4,Friday,False
2025-01-16,North,Clothing,Online,7,44.52,311.64,1,Jan,1,Thursday,False
2025-01-06,West,Home & Kitchen,Online,7,74.71,522.97,1,Jan,1,Monday,False
2025-04-17,East,Clothing,Online,3,51.5,154.5,4,Apr,2,Thursday,False
2025-08-28,South,Beauty,Online,6,27.65,165.9,8,Aug,3,Thursday,False
2025-03-19,South,Electronics,Online,4,266.95,1067.8,3,Mar,1,Wednesday,False
2025-03-18,West,Electronics,In-Store,1,234.37,234.37,3,Mar,1,Tuesday,False
2025-03-25,South,Home & Kitchen,Online,6,83.07,498.42,3,Mar,1,Tuesday,False
2025-09-26,West,Beauty,In-Store,6,26.4,158.4,9,Sep,3,Friday,False
2025-12-14,North,Sports,Online,5,59.58,297.9,12,Dec,4,Sunday,True
2025-10-17,East,Beauty,Online,5,35.64,178.2,10,Oct,4,Friday,False
2025-10-16,East,Home & Kitchen,In-Store,1,69.08,69.08,10,Oct,4,Thursday,False
2025-03-08,North,Electronics,Online,7,291.15,2038.05,3,Mar,1,Saturday,True
2025-09-11,South,Electronics,Online,7,215.84,1510.88,9,Sep,3,Thursday,False
2025-04-16,West,Beauty,Online,3,29.56,88.68,4,Apr,2,Wednesday,False
2025-10-13,South,Home & Kitchen,In-Store,2,76.8,153.6,10,Oct,4,Monday,False
2025-04-16,North,Sports,In-Store,4,52.73,210.92,4,Apr,2,Wednesday,False
2025-06-08,West,Clothing,Online,4,38.44,153.76,6,Jun,2,Sunday,True
2025-12-22,West,Clothing,Online,1,40.09,40.09,12,Dec,4,Monday,False
2025-09-15,North,Electronics,Online,6,283.8,1702.8,9,Sep,3,Monday,False
2025-07-28,South,Electronics,Online,5,253.04,1265.2,7,Jul,3,Monday,False
2025-11-19,North,Electronics,Online,2,292.92,585.84,11,Nov,4,Wednesday,False
2025-03-29,East,Clothing,Online,5,47.43,237.15,3,Mar,1,Saturday,True
2025-06-17,South,Home & Kitchen,Online,5,72.91,364.55,6,Jun,2,Tuesday,False
2025-10-13,South,Electronics,Online,3,252.35,757.05,10,Oct,4,Monday,False
2025-01-09,West,Sports,Online,2,62.77,125.54,1,Jan,1,Thursday,False
2025-12-01,South,Electronics,Online,7,286.22,2003.54,12,Dec,4,Monday,False
2025-02-14,West,Clothing,Online,3,55.94,167.82,2,Feb,1,Friday,False
2025-12-03,North,Home & Kitchen,In-Store,1,97.49,97.49,12,Dec,4,Wednesday,False
2025-10-04,South,Electronics,Online,5,251.21,1256.05,10,Oct,4,Saturday,True
2025-06-12,East,Home & Kitchen,In-Store,3,99.82,299.46,6,Jun,2,Thursday,False
2025-10-02,West,Home & Kitchen,Online,3,97.23,291.69,10,Oct,4,Thursday,False
2025-03-08,North,Beauty,Online,3,35.14,105.42,3,Mar,1,Saturday,True
2025-10-07,West,Clothing,Online,4,47.39,189.56,10,Oct,4,Tuesday,False
2025-07-13,North,Clothing,In-Store,5,48.87,244.35,7,Jul,3,Sunday,True
2025-02-22,North,Electronics,Online,6,260.36,1562.16,2,Feb,1,Saturday,True
2025-04-27,West,Home & Kitchen,In-Store,4,97.36,389.44,4,Apr,2,Sunday,True
2025-11-18,South,Home & Kitchen,Online,3,79.49,238.47,11,Nov,4,Tuesday,False
2025-08-04,South,Electronics,Online,4,234.43,937.72,8,Aug,3,Monday,False
2025-11-12,South,Sports,Online,5,67.46,337.3,11,Nov,4,Wednesday,False
2025-10-09,South,Clothing,Online,7,47.49,332.43,10,Oct,4,Thursday,False
2025-10-10,East,Clothing,Online,5,38.68,193.4,10,Oct,4,Friday,False
2025-10-03,West,Home & Kitchen,Online,2,81.21,162.42,10,Oct,4,Friday,False
2025-06-24,East,Electronics,Online,3,256.37,769.11,6,Jun,2,Tuesday,False
2025-11-02,South,Clothing,Online,4,51.63,206.52,11,Nov,4,Sunday,True
2025-08-23,North,Sports,In-Store,5,63.15,315.75,8,Aug,3,Saturday,True
2025-05-22,South,Beauty,In-Store,6,29.73,178.38,5,May,2,Thursday,False
2025-03-02,South,Electronics,In-Store,6,254.68,1528.08,3,Mar,1,Sunday,True
2025-07-05,North,Clothing,Online,3,43.14,129.42,7,Jul,3,Saturday,True
2025-12-22,North,Home & Kitchen,In-Store,5,84.6,423.0,12,Dec,4,Monday,False
2025-09-18,West,Electronics,In-Store,1,270.03,270.03,9,Sep,3,Thursday,False
2025-05-24,West,Clothing,Online,7,46.7,326.9,5,May,2,Saturday,True
2025-08-17,South,Clothing,In-Store,3,38.58,115.74,8,Aug,3,Sunday,True
2025-09-12,East,Home & Kitchen,Online,4,82.64,330.56,9,Sep,3,Friday,False
2025-08-11,North,Sports,In-Store,6,67.09,402.54,8,Aug,3,Monday,False
2025-07-24,North,Beauty,Online,4,29.6,118.4,7,Jul,3,Thursday,False
2025-05-02,West,Home & Kitchen,In-Store,3,75.77,227.31,5,May,2,Friday,False
2025-09-14,North,Electronics,Online,1,212.69,212.69,9,Sep,3,Sunday,True
2025-05-20,East,Beauty,In-Store,3,35.35,106.05,5,May,2,Tuesday,False
2025-05-14,North,Beauty,Online,2,35.37,70.74,5,May,2,Wednesday,False
2025-10-17,North,Electronics,In-Store,7,258.98,1812.86,10,Oct,4,Friday,False
2025-10-23,South,Beauty,Online,3,26.78,80.34,10,Oct,4,Thursday,False
2025-11-10,West,Beauty,Online,4,33.41,133.64,11,Nov,4,Monday,False
2025-01-27,West,Clothing,Online,1,51.98,51.98,1,Jan,1,Monday,False
2025-11-18,West,Electronics,Online,6,299.4,1796.4,11,Nov,4,Tuesday,False
2025-09-06,North,Clothing,In-Store,6,52.22,313.32,9,Sep,3,Saturday,True
2025-06-01,West,Clothing,Online,1,52.46,52.46,6,Jun,2,Sunday,True
2025-05-15,South,Home & Kitchen,Online,1,71.62,71.62,5,May,2,Thursday,False
2025-05-22,South,Electronics,In-Store,2,300.28,600.56,5,May,2,Thursday,False
2025-03-12,West,Electronics,Online,2,247.8,495.6,3,Mar,1,Wednesday,False
2025-04-06,North,Sports,In-Store,7,62.86,440.02,4,Apr,2,Sunday,True
2025-04-26,East,Clothing,Online,1,50.15,50.15,4,Apr,2,Saturday,True
2025-02-25,East,Sports,Online,2,72.99,145.98,2,Feb,1,Tuesday,False
2025-04-10,South,Electronics,In-Store,1,285.47,285.47,4,Apr,2,Thursday,False
2025-02-01,West,Sports,In-Store,4,70.76,283.04,2,Feb,1,Saturday,True
2025-03-04,West,Sports,In-Store,1,59.82,59.82,3,Mar,1,Tuesday,False
2025-08-31,North,Clothing,Online,6,47.75,286.5,8,Aug,3,Sunday,True
2025-05-20,East,Sports,In-Store,5,52.88,264.4,5,May,2,Tuesday,False
2025-05-07,North,Electronics,Online,1,264.66,264.66,5,May,2,Wednesday,False
2025-09-19,West,Beauty,In-Store,5,30.63,153.15,9,Sep,3,Friday,False
2025-01-08,East,Beauty,Online,4,27.96,111.84,1,Jan,1,Wednesday,False
2025-11-09,East,Home & Kitchen,Online,4,70.85,283.4,11,Nov,4,Sunday,True
2025-10-08,West,Clothing,In-Store,2,48.59,97.18,10,Oct,4,Wednesday,False
2025-04-14,South,Home & Kitchen,In-Store,3,89.55,268.65,4,Apr,2,Monday,False
2025-01-31,West,Electronics,Online,5,232.54,1162.7,1,Jan,1,Friday,False
2025-10-01,East,Home & Kitchen,In-Store,5,90.97,454.85,10,Oct,4,Wednesday,False
2025-10-09,West,Sports,In-Store,1,59.95,59.95,10,Oct,4,Thursday,False
2025-11-03,West,Home & Kitchen,In-Store,6,98.83,592.98,11,Nov,4,Monday,False
2025-02-26,South,Home & Kitchen,Online,7,97.06,679.42,2,Feb,1,Wednesday,False
2025-06-15,West,Home & Kitchen,Online,2,76.45,152.9,6,Jun,2,Sunday,True
2025-04-18,North,Clothing,In-Store,5,53.91,269.55,4,Apr,2,Friday,False
2025-06-17,North,Home & Kitchen,Online,3,86.53,259.59,6,Jun,2,Tuesday,False
2025-12-20,East,Home & Kitchen,In-Store,4,94.34,377.36,12,Dec,4,Saturday,True
2025-06-10,East,Electronics,Online,7,251.11,1757.77,6,Jun,2,Tuesday,False
2025-08-06,South,Home & Kitchen,Online,5,89.67,448.35,8,Aug,3,Wednesday,False
2025-12-15,West,Electronics,In-Store,4,237.85,951.4,12,Dec,4,Monday,False
2025-02-22,West,Electronics,Online,2,269.42,538.84,2,Feb,1,Saturday,True
2025-04-04,South,Clothing,Online,2,41.24,82.48,4,Apr,2,Friday,False
2025-07-31,East,Home & Kitchen,In-Store,5,93.33,466.65,7,Jul,3,Thursday,False
2025-07-30,North,Sports,In-Store,2,64.2,128.4,7,Jul,3,Wednesday,False
2025-01-28,West,Home & Kitchen,Online,2,91.99,183.98,1,Jan,1,Tuesday,False
2025-11-21,South,Electronics,In-Store,2,305.75,611.5,11,Nov,4,Friday,False
2025-04-15,North,Sports,Online,2,70.92,141.84,4,Apr,2,Tuesday,False
2025-10-14,East,Home & Kitchen,Online,4,89.28,357.12,10,Oct,4,Tuesday,False
2025-07-01,East,Beauty,Online,3,29.4,88.2,7,Jul,3,Tuesday,False
2025-02-16,West,Clothing,Online,3,44.1,132.3,2,Feb,1,Sunday,True
2025-02-11,East,Sports,Online,1,54.54,54.54,2,Feb,1,Tuesday,False
2025-11-02,North,Clothing,Online,7,51.62,361.34,11,Nov,4,Sunday,True
2025-02-06,West,Home & Kitchen,Online,7,78.15,547.05,2,Feb,1,Thursday,False
2025-04-12,North,Clothing,Online,1,54.2,54.2,4,Apr,2,Saturday,True
2025-05-12,North,Beauty,Online,3,33.0,99.0,5,May,2,Monday,False
2025-04-30,South,Home & Kitchen,Online,6,76.33,457.98,4,Apr,2,Wednesday,False
2025-05-16,East,Beauty,Online,2,25.91,51.82,5,May,2,Friday,False
2025-12-27,North,Sports,In-Store,6,57.49,344.94,12,Dec,4,Saturday,True
2025-08-29,East,Sports,In-Store,1,74.03,74.03,8,Aug,3,Friday,False
2025-03-24,East,Clothing,In-Store,5,40.05,200.25,3,Mar,1,Monday,False
2025-07-08,North,Electronics,Online,2,274.82,549.64,7,Jul,3,Tuesday,False
2025-02-12,East,Electronics,Online,7,288.22,2017.54,2,Feb,1,Wednesday,False
2025-01-04,North,Sports,Online,5,62.18,310.9,1,Jan,1,Saturday,True
2025-10-03,West,Electronics,Online,6,290.02,1740.12,10,Oct,4,Friday,False
2025-12-11,South,Electronics,Online,3,227.31,681.93,12,Dec,4,Thursday,False
2025-05-21,West,Home & Kitchen,In-Store,2,96.8,193.6,5,May,2,Wednesday,False
2025-05-27,North,Sports,Online,6,59.09,354.54,5,May,2,Tuesday,False
2025-08-31,East,Clothing,Online,7,39.27,274.89,8,Aug,3,Sunday,True
2025-08-13,South,Home & Kitchen,Online,7,91.01,637.07,8,Aug,3,Wednesday,False
2025-04-05,South,Clothing,Online,1,45.75,45.75,4,Apr,2,Saturday,True
2025-07-27,West,Clothing,Online,4,53.5,214.0,7,Jul,3,Sunday,True
2025-06-29,North,Clothing,Online,1,42.59,42.59,6,Jun,2,Sunday,True
2025-12-03,South,Beauty,Online,5,30.4,152.0,12,Dec,4,Wednesday,False
2025-07-09,South,Clothing,Online,7,47.46,332.22,7,Jul,3,Wednesday,False
2025-03-08,South,Electronics,Online,3,240.99,722.97,3,Mar,1,Saturday,True
2025-01-15,East,Home & Kitchen,Online,1,71.28,71.28,1,Jan,1,Wednesday,False
2025-10-04,West,Electronics,In-Store,7,276.85,1937.95,10,Oct,4,Saturday,True
2025-12-29,East,Sports,Online,2,71.32,142.64,12,Dec,4,Monday,False
2025-08-18,North,Home & Kitchen,In-Store,1,82.08,82.08,8,Aug,3,Monday,False
2025-02-10,West,Clothing,Online,4,50.47,201.88,2,Feb,1,Monday,False
2025-06-08,West,Clothing,Online,7,53.87,377.09,6,Jun,2,Sunday,True
2025-12-15,West,Sports,In-Store,3,71.51,214.53,12,Dec,4,Monday,False
2025-11-04,West,Clothing,Online,5,43.29,216.45,11,Nov,4,Tuesday,False
2025-02-21,West,Sports,Online,4,59.79,239.16,2,Feb,1,Friday,False
2025-02-04,North,Electronics,Online,5,274.11,1370.55,2,Feb,1,Tuesday,False
2025-05-20,East,Clothing,In-Store,7,50.39,352.73,5,May,2,Tuesday,False
2025-03-20,North,Clothing,In-Store,1,47.59,47.59,3,Mar,1,Thursday,False
2025-08-31,North,Clothing,Online,7,53.74,376.18,8,Aug,3,Sunday,True
2025-01-15,South,Home & Kitchen,Online,6,91.28,547.68,1,Jan,1,Wednesday,False
2025-04-25,West,Clothing,Online,7,54.29,380.03,4,Apr,2,Friday,False
2025-02-08,West,Electronics,Online,7,254.79,1783.53,2,Feb,1,Saturday,True
2025-01-13,South,Electronics,Online,2,301.36,602.72,1,Jan,1,Monday,False
2025-10-31,North,Beauty,In-Store,5,33.51,167.55,10,Oct,4,Friday,False
2025-01-23,East,Home & Kitchen,Online,4,95.24,380.96,1,Jan,1,Thursday,False
2025-04-22,North,Beauty,In-Store,7,34.24,239.68,4,Apr,2,Tuesday,False
2025-09-10,North,Clothing,In-Store,7,40.39,282.73,9,Sep,3,Wednesday,False
2025-11-18,South,Beauty,In-Store,6,31.53,189.18,11,Nov,4,Tuesday,False
2025-12-06,North,Home & Kitchen,Online,2,91.2,182.4,12,Dec,4,Saturday,True
2025-06-22,West,Electronics,Online,1,279.71,279.71,6,Jun,2,Sunday,True
2025-11-17,West,Clothing,Online,3,49.91,149.73,11,Nov,4,Monday,False
2025-08-15,South,Beauty,Online,5,29.49,147.45,8,Aug,3,Friday,False
2025-03-06,North,Electronics,Online,5,263.1,1315.5,3,Mar,1,Thursday,False
2025-04-17,West,Home & Kitchen,Online,1,73.12,73.12,4,Apr,2,Thursday,False
2025-06-04,North,Sports,In-Store,5,57.07,285.35,6,Jun,2,Wednesday,False
2025-09-02,West,Clothing,In-Store,2,42.49,84.98,9,Sep,3,Tuesday,False
2025-10-05,South,Sports,Online,4,58.3,233.2,10,Oct,4,Sunday,True
2025-01-16,North,Home & Kitchen,In-Store,4,69.34,277.36,1,Jan,1,Thursday,False
2025-07-10,North,Clothing,Online,6,52.89,317.34,7,Jul,3,Thursday,False
2025-10-25,East,Beauty,Online,3,25.99,77.97,10,Oct,4,Saturday,True
2025-04-26,North,Sports,Online,4,65.04,260.16,4,Apr,2,Saturday,True
2025-02-27,East,Clothing,In-Store,1,40.21,40.21,2,Feb,1,Thursday,False
2025-08-05,West,Clothing,Online,6,50.27,301.62,8,Aug,3,Tuesday,False
2025-03-28,East,Home & Kitchen,In-Store,7,89.67,627.69,3,Mar,1,Friday,False
2025-02-22,East,Sports,Online,4,52.09,208.36,2,Feb,1,Saturday,True
2025-09-20,East,Beauty,In-Store,3,29.92,89.76,9,Sep,3,Saturday,True
2025-09-07,South,Home & Kitchen,Online,3,75.54,226.62,9,Sep,3,Sunday,True
2025-01-13,South,Clothing,Online,1,55.41,55.41,1,Jan,1,Monday,False
2025-02-18,North,Home & Kitchen,Online,2,85.75,171.5,2,Feb,1,Tuesday,False
2025-09-02,East,Sports,Online,5,57.08,285.4,9,Sep,3,Tuesday,False
